[2025-06-02T02:20:36.111+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: movie_recommendation_pipeline.validate_models manual__2025-06-02T02:13:21.167485+00:00 [queued]>
[2025-06-02T02:20:36.118+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: movie_recommendation_pipeline.validate_models manual__2025-06-02T02:13:21.167485+00:00 [queued]>
[2025-06-02T02:20:36.118+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 3
[2025-06-02T02:20:36.128+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): validate_models> on 2025-06-02 02:13:21.167485+00:00
[2025-06-02T02:20:36.134+0000] {standard_task_runner.py:60} INFO - Started process 1138 to run task
[2025-06-02T02:20:36.136+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'movie_recommendation_pipeline', 'validate_models', 'manual__2025-06-02T02:13:21.167485+00:00', '--job-id', '1407', '--raw', '--subdir', 'DAGS_FOLDER/mlops_movie_dag.py', '--cfg-path', '/tmp/tmps6ejfy38']
[2025-06-02T02:20:36.137+0000] {standard_task_runner.py:88} INFO - Job 1407: Subtask validate_models
[2025-06-02T02:20:36.171+0000] {task_command.py:423} INFO - Running <TaskInstance: movie_recommendation_pipeline.validate_models manual__2025-06-02T02:13:21.167485+00:00 [running]> on host 69f945629b06
[2025-06-02T02:20:36.228+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='movie_recommendation_pipeline' AIRFLOW_CTX_TASK_ID='validate_models' AIRFLOW_CTX_EXECUTION_DATE='2025-06-02T02:13:21.167485+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-02T02:13:21.167485+00:00'
[2025-06-02T02:20:36.229+0000] {mlops_movie_dag.py:12} INFO - 🟦 Running command: python /opt/***/src/models/validate_model.py
[2025-06-02T02:20:49.885+0000] {mlops_movie_dag.py:18} INFO - 🟩 [stdout]:

[2025-06-02T02:20:49.886+0000] {mlops_movie_dag.py:20} WARNING - 🟨 [stderr]:
2025-06-02 02:20:38,030 - INFO - 🚀 Starte Validierung der Modelle
2025-06-02 02:20:49,518 - INFO - 📥 Daten & Modelle geladen – Beginne Evaluation
2025-06-02 02:20:49,545 - WARNING - ⚠️ Fehler bei User 54: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,545 - WARNING - ⚠️ Fehler bei User 55: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,546 - WARNING - ⚠️ Fehler bei User 56: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,546 - WARNING - ⚠️ Fehler bei User 57: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,547 - WARNING - ⚠️ Fehler bei User 58: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,547 - WARNING - ⚠️ Fehler bei User 59: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,547 - WARNING - ⚠️ Fehler bei User 60: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,548 - WARNING - ⚠️ Fehler bei User 61: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,548 - WARNING - ⚠️ Fehler bei User 62: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,549 - WARNING - ⚠️ Fehler bei User 63: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,549 - WARNING - ⚠️ Fehler bei User 64: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,550 - WARNING - ⚠️ Fehler bei User 65: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,550 - WARNING - ⚠️ Fehler bei User 66: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,551 - WARNING - ⚠️ Fehler bei User 67: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,551 - WARNING - ⚠️ Fehler bei User 68: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,552 - WARNING - ⚠️ Fehler bei User 69: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,552 - WARNING - ⚠️ Fehler bei User 70: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,552 - WARNING - ⚠️ Fehler bei User 71: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,553 - WARNING - ⚠️ Fehler bei User 72: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,553 - WARNING - ⚠️ Fehler bei User 73: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,554 - WARNING - ⚠️ Fehler bei User 74: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,554 - WARNING - ⚠️ Fehler bei User 75: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,555 - WARNING - ⚠️ Fehler bei User 76: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,555 - WARNING - ⚠️ Fehler bei User 77: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,556 - WARNING - ⚠️ Fehler bei User 78: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,556 - WARNING - ⚠️ Fehler bei User 79: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,557 - WARNING - ⚠️ Fehler bei User 80: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,557 - WARNING - ⚠️ Fehler bei User 81: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,558 - WARNING - ⚠️ Fehler bei User 82: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,558 - WARNING - ⚠️ Fehler bei User 83: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,558 - WARNING - ⚠️ Fehler bei User 84: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,559 - WARNING - ⚠️ Fehler bei User 85: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,559 - WARNING - ⚠️ Fehler bei User 86: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,560 - WARNING - ⚠️ Fehler bei User 87: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,560 - WARNING - ⚠️ Fehler bei User 88: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,561 - WARNING - ⚠️ Fehler bei User 89: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,561 - WARNING - ⚠️ Fehler bei User 90: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,562 - WARNING - ⚠️ Fehler bei User 91: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,562 - WARNING - ⚠️ Fehler bei User 92: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,563 - WARNING - ⚠️ Fehler bei User 93: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,563 - WARNING - ⚠️ Fehler bei User 94: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,563 - WARNING - ⚠️ Fehler bei User 95: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,564 - WARNING - ⚠️ Fehler bei User 96: hybrid_model erwartet 1428 Features, hat aber 1429
